ArdA,76830,antirestrictionprotein_pNOS3756_2,250,86.4
ArdA,76830,antirestrictionprotein_pCC7120gamma,250,89.2
ArdA,76830,AntirestrictionArdAfamilyprotein_pNPUN03,250,*
ArdA,39332,AntirestrictionproteinArdA_p69-3818,171,74.6
ArdA,303,hypotheticalprotein_p9134,682,90.5
ArdA,303,antirestrictionprotein_:,415,71.9
ArdA,303,AntirestrictionproteinArdA_pH2291-112,294,58.7
ArdA,303,YgbA-ard_PCN061p5,294,58.7
ArdA,303,antirestrictionprotein_pSEHO0A2,245,74.5
ArdA,303,antirestrictionproteinArdA_pJIE512b,244,58.7
ArdA,303,putativeantirestrictionprotein_pUMNK88_Hly,238,58.1
ArdA,303,antirestrictionproteinArdA_pUSKPC3,193,58.7
ArdA,303,AntirestrictionproteinArdA_pBK30661,193,58.7
ArdA,303,conservedhypotheticalprotein_pUMNK88_91,183,100.0
ArdA,303,antirestrictionprotein_pCAV1741-101,176,84.1
ArdA,303,antirestrictionprotein_unnamed,176,76.1
ArdA,303,antirestrictionprotein_unnamed1,176,73.9
ArdA,303,AntirestrictionproteinArdA_pIMP-HZ1,169,100.0
ArdA,303,ArdA_pNL194,169,100.0
ArdA,303,AntirestrictionproteinArdA_pIMP-1495,169,100.0
ArdA,303,ArdA_pOW16C2,169,100.0
ArdA,303,antirestrictionprotein_pBZ19,169,98.8
ArdA,303,antirestrictionprotein_1205p3,169,100.0
ArdA,303,ArdA_pKOX105,169,100.0
ArdA,303,antirestrictionproteinArdA_pLK78,169,100.0
ArdA,303,ArdAprotein_pBK32602,169,100.0
ArdA,303,antirestrictionproteinArdA_pG6809-2,169,100.0
ArdA,303,ArdAprotein_9,169,98.8
ArdA,303,Anti-restrictionproteinArdA_pHKU1,169,100.0
ArdA,303,AntirestrictionproteinArdA_pH1038-142,169,100.0
ArdA,303,ArdA_pECN580,169,100.0
ArdA,303,antirestrictionprotein_pKPN-b9c,169,98.8
ArdA,303,antirestrictionproteinArdA_pRSB206,169,100.0
ArdA,303,antirestrictionprotein_pKPC-47e,169,100.0
ArdA,303,ArdAprotein_pBK28009,169,100.0
ArdA,303,ArdAprotein_pEcNDM1,169,100.0
ArdA,303,AntirestrictionproteinArdA_pLK75,169,100.0
ArdA,303,AntirestrictionproteinArdA_pNDM-BTR,169,100.0
ArdA,303,ArdAprotein_R46,169,*
ArdA,303,ArdA_pKT58A,169,100.0
ArdA,303,antirestrictionprotein_pKPC-1c5,169,100.0
ArdA,303,AntirestrictionproteinArdA_pKpQIL-10,168,57.5
ArdA,303,putativeantirestrictionprotein_pMT1.,168,58.7
ArdA,303,AntirestrictionproteinArdA_pBK30683,168,58.1
ArdA,303,putativeantirestrictionprotein_pMT,168,58.7
ArdA,303,AntirestrictionproteinArdA_p14-120,168,60.5
ArdA,303,ArdAantirestrictionprotein_pUSKPC3,168,58.1
ArdA,303,antirestrictionfamilyprotein_unnamed1,168,58.7
ArdA,303,antirestrictionprotein_p1601080-130,168,57.5
ArdA,303,antirestrictionprotein_pKpQIL-6e6,168,57.5
ArdA,303,antirestrictionprotein_pMT,168,58.7
ArdA,303,AdrA_pIT-01C22,168,57.5
ArdA,303,ArdA_pKP1034,168,59.9
ArdA,303,AntirestrictionproteinArdA_pEC4-NDM-6,168,59.9
ArdA,303,antirestrictionprotein_pKpQIL-531,168,57.5
ArdA,303,putativeantirestrictionprotein_pMT-pPCP,168,58.7
ArdA,303,antirestrictionfamilyprotein_unnamed,168,58.7
ArdA,303,AntirestrictionproteinArdA_pRJ46C,168,60.5
ArdA,303,antirestrictionprotein_pKp41,168,57.5
ArdA,303,ArdA_pKpQIL-IT,168,57.5
ArdA,303,Antirestrictionprotein_pPMK1-C,168,57.5
ArdA,303,antirestrictionprotein_pKPC-63d,168,58.7
ArdA,303,Antirestrictionprotein_pNDM1_EC14653,168,59.9
ArdA,303,antirestrictionprotein_pMT1,168,93.9
ArdA,303,Antirestrictionprotein_pKPC2-EC14653,168,58.1
ArdA,303,anti-restrictionprotein_pKPHS2,168,58.1
ArdA,303,antirestrictionprotein_pUHKPC05-113,168,57.5
ArdA,303,AdrA_pGR-3913,168,57.5
ArdA,303,antirestrictionprotein_pKp28,168,57.5
ArdA,303,antirestrictionprotein_plasmid2,168,58.1
ArdA,303,putativeantirestrictionprotein_pMT1,168,58.7
ArdA,303,antirestrictionfamilyprotein_pMT,168,58.7
ArdA,303,ArdA_pKDO1,168,57.5
ArdA,303,antirestrictionfamilyprotein_pMT1,168,58.7
ArdA,303,ardA_pKpQIL-SC29,168,57.5
ArdA,303,antirestrictionprotein_pK1HV,168,58.1
ArdA,303,antirestrictionprotein_p500_1420-130.552kb,168,57.5
ArdA,303,antirestrictionproteinArdA_pKPC-LK30,168,59.9
ArdA,303,antirestrictionfamilyprotein_1,168,58.7
ArdA,303,AntirestrictionproteinArdA_pNDM-Ec1GN574,168,59.9
ArdA,303,ArdA_p5312.29,166,58.4
ArdA,303,"putativeanti-restrictionprotein,ArdAsuperfamily_pS1400_89",166,59.0
ArdA,303,antirestrictionprotein_pHUSEC41-1,166,59.0
ArdA,303,antirestrictionprotein_p34998-106.409kb,166,57.2
